,PV[kW],EL[kW],Import[kW],Export[kW],Battery[kWh],P_charge_battery[kW],T_tank[*C],P_waterheater[kW],T_house[*C],Q_spaceheater[kW],Q_aircon[kW]
7562,0.0,0.32,40.3661125,0.0,89.39813871712043,20.0,42.79402799041291,0.0,22.0,0.0,13.833750000000133
7563,0.0,0.32,0.36558833333333496,0.0,86.39813871712043,-20.0,42.79225763785947,0.0,22.0,0.0,13.676500000000047
7564,0.0,0.32,0.0,5.551115123125783e-16,86.33640154642852,-0.41158113794606876,42.79048744364411,0.0,21.860449086161797,0.0,27.474341383820455
7565,0.0,0.32,0.31999999999997186,0.0,83.33640154642852,-20.0,42.78871740775266,0.0,22.0,0.0,0.0
7566,0.0,0.32,0.0,6.994405055138486e-15,83.28180129642853,-0.36400166666667416,42.786947530170956,0.0,22.0,0.0,13.200500000000147
7567,0.0,0.32,0.0,0.0,83.22728179642853,-0.3634633333333337,42.78517781088484,0.0,22.0,0.0,13.039000000000133
7568,0.0,0.32,0.0,1.4432899320127035e-15,83.17284092142852,-0.3629391666666682,42.78340824988015,0.0,22.0,0.0,12.881750000000025
7569,0.0,0.32,0.0,2.220446049250313e-16,83.11848079642853,-0.36240083333333395,42.78163884714274,0.0,22.0,0.0,12.72025000000012
7570,0.0,0.32,0.0,4.440892098500626e-16,83.06420142142852,-0.36186250000000086,42.77986960265844,0.0,22.0,0.0,12.55875000000013
7571,0.0,0.32,0.0,0.0,83.01000279642852,-0.361324166666666,42.77810051641311,0.0,22.0,0.0,12.39725000000007
7572,0.0,0.32,0.0,3.186340080674199e-14,82.95588492142852,-0.3607858333333651,42.776331588392594,0.0,22.0,0.0,12.235749999999967
7573,0.0,0.32,0.0,2.2037927038809357e-14,82.90184779642853,-0.3602475000000225,42.77456281858273,0.0,22.0,0.0,12.07425000000013
7574,0.0,0.32,0.0,2.7422508708241367e-14,82.81534127750056,-0.5767101261863664,42.77279420696938,0.0,21.348997121440984,0.0,77.0130378559017
7575,0.0,0.32,0.31999999999996476,0.0,79.81534127750056,-20.0,42.771025753538396,0.0,21.494177243779742,0.0,0.0
7576,0.0,0.32,0.31999999999996476,0.0,76.81534127750056,-20.0,42.769257458275625,0.0,21.6315297109191,0.0,0.0
7577,0.0,0.19,0.1899999999999622,0.0,73.81534127750056,-20.0,42.76748932116692,0.0,21.76142969820504,0.0,0.0
7578,0.0,0.19,0.18999999999996087,0.0,70.81534127750056,-20.0,42.76572134219814,0.0,21.884151436031324,0.0,0.0
7579,0.0,0.19,0.1899999999999693,0.0,67.81534127750056,-20.0,42.51714032928568,0.0,21.999999999999993,0.0,0.0
7580,0.0,0.32,0.0,0.0,67.76187577750056,-0.3564366666666636,42.51539474121062,0.0,22.0,0.0,10.930999999999358
7581,0.0,0.36,0.0,2.9476421303797906e-14,67.70249315250057,-0.39588416666669624,42.3964608750397,0.0,22.0,0.0,10.765250000000037
7582,0.0,0.36,0.0,7.605027718682322e-15,67.64319340250056,-0.3953316666666743,42.39472608038071,0.0,22.0,0.0,10.599500000000006
7583,0.0,0.36,0.0,0.0,67.58397652750057,-0.394779166666666,42.39299144087954,0.0,22.0,0.0,10.433749999999975
7584,0.0,0.42,0.0,0.0,67.51584252750057,-0.454226666666667,42.28028668411899,0.0,22.0,0.0,10.268000000000143
7585,0.0,0.42,0.0,3.885780586188048e-16,67.44779140250057,-0.4536741666666675,42.27856227993109,0.0,22.0,0.0,10.102250000000135
7586,0.0,0.42,0.0,4.3298697960381105e-15,67.37982527750057,-0.45310750000000416,42.189783764551855,0.0,22.0,0.0,9.932249999999954
7587,0.0,0.42,0.0,0.0,67.31194202750058,-0.45255500000000026,42.18806745482935,0.0,22.0,0.0,9.766500000000121
7588,0.0,0.48,0.0,0.0,67.23514377750058,-0.511988333333333,42.186351298611406,0.0,22.0,0.0,9.596499999999963
7589,0.0,0.48,0.0,2.2315482794965646e-14,67.15842840250058,-0.5114358333333561,42.18463529588428,0.0,22.0,0.0,9.430750000000131
7590,0.0,0.5,0.0,2.0539125955565396e-14,67.07879802750057,-0.5308691666666872,42.18291944663424,0.0,22.0,0.0,9.260749999999973
7591,0.0,0.5,0.0,5.551115123125783e-16,66.99925052750056,-0.5303166666666677,42.18120375084756,0.0,22.0,0.0,9.095000000000141
7592,0.0,0.5,0.0,3.1308289294429414e-14,66.91978802750056,-0.5297500000000313,42.10152202574439,0.0,22.0,0.0,8.924999999999983
7593,0.0,0.5,0.0,5.551115123125783e-16,66.84041052750057,-0.529183333333334,42.09981361003896,0.0,22.0,0.0,8.755000000000024
7594,0.0,0.5,0.0,2.919886554764162e-14,66.76111802750056,-0.528616666666696,42.09810534713204,0.0,22.0,0.0,8.585000000000065
7595,0.0,0.5,0.0,0.0,66.68191052750056,-0.5280500000000004,41.94907463399178,0.0,22.0,0.0,8.415000000000106
7596,0.0,0.5,0.0,2.708944180085382e-14,66.60278802750055,-0.527483333333361,41.947379852986124,0.0,22.0,0.0,8.245000000000147
7597,0.0,0.63,0.0,6.661338147750939e-16,66.50425052750056,-0.6569166666666677,41.94568522355952,0.0,22.0,0.0,8.07500000000012
7598,0.0,0.63,0.0,3.352873534367973e-14,66.40579802750055,-0.656350000000034,41.943990745698414,0.0,22.0,0.0,7.90500000000014
7599,0.0,0.63,0.0,7.771561172376096e-16,66.30743265250055,-0.6557691666666674,41.792103895533025,0.0,22.0,0.0,7.730749999999986
7600,0.0,0.63,0.0,1.9317880628477724e-14,66.20915227750055,-0.6552025000000194,41.79042315378951,0.0,22.0,0.0,7.560750000000027
7601,0.0,0.63,0.0,2.220446049250313e-16,66.11095690250055,-0.6546358333333337,41.788742562369386,0.0,22.0,0.0,7.390750000000068
7602,0.0,0.63,0.0,4.3298697960381105e-15,66.01284865250055,-0.6540550000000048,41.78706212125922,0.0,22.0,0.0,7.216500000000137
7603,0.0,0.63,0.0,0.0,65.91482540250055,-0.6534883333333337,41.785381830445544,0.0,22.0,0.0,7.046500000000133
7604,0.0,0.86,0.0,2.55351295663786e-14,65.78238927750056,-0.8829075000000255,41.78370168991494,0.0,22.0,0.0,6.87224999999998
7605,0.0,0.86,0.0,6.661338147750939e-16,65.65004027750055,-0.8823266666666676,41.53664346800351,0.0,22.0,0.0,6.698000000000093
7606,0.0,0.69,0.0,0.0,65.54327840250056,-0.7117458333333335,41.53498557431399,0.0,22.0,0.0,6.523750000000139
7607,0.0,0.69,0.0,2.531308496145357e-14,65.43660152750056,-0.7111791666666923,41.53332782890436,0.0,22.0,0.0,6.353750000000136
7608,0.0,0.69,0.0,1.1102230246251565e-16,65.33001177750056,-0.7105983333333334,41.53167023176136,0.0,22.0,0.0,6.179500000000004
7609,0.0,0.69,0.0,7.771561172376096e-16,65.22350915250055,-0.7100175000000011,41.53001278287172,0.0,22.0,0.0,6.005250000000117
7610,0.0,0.7,0.0,0.0,65.11559365250056,-0.7194366666666667,41.5283554822222,0.0,22.0,0.0,5.831000000000131
7611,0.0,0.7,0.0,0.0,65.00776527750057,-0.7188558333333326,41.52669832979953,0.0,22.0,0.0,5.656749999999988
7612,0.0,0.87,0.0,0.0,64.87452615250056,-0.8882608333333337,41.52504132559044,0.0,22.0,0.0,5.4782500000001395
7613,0.0,0.89,0.0,4.440892098500626e-16,64.73837415250057,-0.9076800000000009,41.52338446958171,0.0,22.0,0.0,5.304000000000142
7614,0.0,0.71,0.0,3.3306690738754696e-16,64.62930927750057,-0.7270991666666671,41.52172776176005,0.0,22.0,0.0,5.129750000000044
7615,0.0,0.58,0.0,4.440892098500626e-16,64.53983365250058,-0.5965041666666675,41.52007120211222,0.0,22.0,0.0,4.95125000000013
7616,0.0,0.45,0.0,0.0,64.46994515250057,-0.4659233333333326,41.518414790624966,0.0,22.0,0.0,4.776999999999987
7617,0.0,0.63,0.0,0.0,64.37314377750057,-0.6453424999999999,41.516758527285035,0.0,22.0,0.0,4.6027500000001
7618,0.0,0.63,0.0,6.661338147750939e-16,64.27643165250058,-0.6447475000000011,41.51510241207918,0.0,22.0,0.0,4.424250000000141
7619,0.0,0.45,0.0,3.0031532816110484e-14,64.20680877750057,-0.46415250000003044,41.51344644499416,0.0,22.0,0.0,4.245750000000115
7620,0.0,0.45,0.0,0.0,64.13727302750058,-0.4635716666666667,41.511790626016705,0.0,22.0,0.0,4.071500000000128
7621,0.0,0.45,0.0,0.0,64.06782652750059,-0.46297666666666615,41.510134955133594,0.0,22.0,0.0,3.8930000000000575
7622,0.0,0.45,0.0,2.7922109069322687e-14,63.99478939966379,-0.4869141855785899,41.50847943233157,0.0,21.926402443264315,0.0,11.07425567356859
7623,0.0,0.45,0.44999999999998147,0.0,60.99478939966379,-20.0,41.50682405759738,0.0,21.964890339425587,0.0,0.0
7624,0.0,0.45,0.4499999999999673,0.0,57.99478939966379,-20.0,41.505168830917796,0.0,22.0,0.0,0.0
7625,0.0,0.63,0.0,2.220446049250313e-16,57.898697774663795,-0.6406108333333336,41.50351375227957,0.0,22.0,0.0,3.1832500000000152
7626,0.0,0.63,0.0,2.220446049250313e-15,57.79837153248486,-0.6688416145262455,41.50185882166946,0.0,21.91352265642127,0.0,11.652484357872982
7627,0.0,0.45,0.4499999999999744,0.0,54.79837153248486,-20.0,41.50020403907423,0.0,21.94546044352337,0.0,0.0
7628,0.0,0.45,0.44999999999998147,0.0,51.79837153248486,-20.0,41.498549404480634,0.0,21.974255874673627,0.0,0.0
7629,0.0,0.45,0.4499999999999993,0.0,48.79837153248486,-20.0,41.496894917875444,0.0,22.0,0.0,0.0
7630,0.0,0.63,0.0,1.1546319456101628e-14,48.702728282484856,-0.6376216666666786,41.49524057924542,0.0,22.0,0.0,2.2865000000001356
7631,0.0,0.63,0.0,1.3322676295501878e-15,48.60274426902243,-0.6665600897494777,41.35248194737483,0.0,21.911399730751572,0.0,10.968026924842887
7632,0.0,0.45,0.4499999999999744,0.0,45.60274426902243,-20.0,41.35084052485623,0.0,21.934460242194632,0.0,0.0
7633,0.0,0.45,0.4499999999999673,0.0,42.60274426902243,-20.0,41.34919924914436,0.0,21.954713181901365,0.0,0.0
7634,0.0,0.47,0.46999999999997044,0.0,39.60274426902243,-20.0,41.3475581202261,0.0,21.972320371670556,0.0,0.0
7635,0.03,0.49,0.4599999999999653,0.0,36.60274426902243,-20.0,41.3459171380883,0.0,21.987394255874563,0.0,0.0
7636,0.03,0.49,0.4599999999999653,0.0,33.60274426902243,-20.0,41.34427630271785,0.0,21.99999999999989,0.0,0.0
7637,0.03,0.49,0.4634283333332985,0.0,30.602744269022434,-20.0,41.34263561410162,0.0,22.0,0.0,1.0284999999893074
7638,0.03,0.67,0.0,1.5765166949677223e-14,30.506321394022432,-0.6428191666666829,41.34099507222647,0.0,22.0,0.0,0.845750000000145
7639,0.03,0.67,0.0,8.881784197001252e-16,30.409500000000005,-0.6454759601495059,41.3393546770793,0.0,21.990244619551486,0.0,1.6427880448515064
7640,0.03,0.49,0.4599999999999653,0.0,27.409500000000005,-20.0,41.33771442864697,0.0,21.995504223220554,0.0,0.0
7641,0.03,0.49,0.4599999999999582,0.0,24.409500000000005,-20.0,41.33607432691635,0.0,21.99871279373368,0.0,0.0
7642,0.03,0.49,0.46000000000000085,0.0,21.4095,-20.0,41.334434371874345,0.0,22.0,0.0,0.0
7643,0.03,0.67,0.0,7.438494264988549e-15,21.3135,-0.6400000000000075,41.332794563507825,0.0,21.999405000000003,0.0,0.0
7644,0.03,0.67,0.0,7.438494264988549e-15,21.2175,-0.6400000000000075,41.33115490180366,0.0,21.997007787500003,0.0,0.0
7645,0.03,0.99,0.0,2.7755575615628914e-15,21.0735,-0.9600000000000027,41.329515386748746,0.0,21.992884956531253,0.0,0.0
7646,0.03,0.99,0.0,2.7755575615628914e-15,20.9295,-0.9600000000000027,41.32787601832996,0.0,21.987109845878674,0.0,0.0
7647,0.03,0.99,0.0,2.7755575615628914e-15,20.7855,-0.9600000000000027,41.32623679653418,0.0,21.97975267742883,0.0,0.0
7648,0.03,0.99,0.0,2.7755575615628914e-15,20.6415,-0.9600000000000027,41.32459772134831,0.0,21.970923188638107,0.0,0.0
7649,0.03,0.99,0.0,2.7755575615628914e-15,20.4975,-0.9600000000000027,41.32295879275924,0.0,21.960641453120985,0.0,0.0
7650,0.2,0.41,0.21000000000000085,0.0,17.4975,-20.0,41.32132001075383,0.0,21.948969191363346,0.0,0.0
7651,0.2,0.58,0.379999999999999,0.0,14.497499999999999,-20.0,41.319681375319,0.0,21.935965500730404,0.0,0.0
7652,0.2,0.58,0.379999999999999,0.0,11.497499999999999,-20.0,41.318042886441624,0.0,21.921686966949363,0.0,0.0
7653,0.2,0.9,0.0,3.4416913763379853e-15,11.392499999999998,-0.7000000000000034,41.3164045441086,0.0,21.906145270854015,0.0,0.0
7654,0.2,0.9,0.0,3.4416913763379853e-15,11.287499999999998,-0.7000000000000034,41.31476634830681,0.0,21.88943659684272,0.0,0.0
7655,0.2,0.9,0.0,3.4416913763379853e-15,11.182499999999997,-0.7000000000000034,41.31312829902317,0.0,21.871610541476905,0.0,0.0
7656,0.2,1.22,0.0,0.0,11.029499999999997,-1.0199999999999996,41.105812736186685,0.0,21.852714593464135,0.0,0.0
7657,0.2,1.34,0.0,4.440892098500626e-16,10.858499999999998,-1.1400000000000006,41.10419337544692,0.0,21.83279422324191,0.0,0.0
7658,0.2,3.28,0.0,3.552713678800501e-15,10.396499999999996,-3.080000000000003,41.102574159540715,0.0,21.81189296875413,0.0,0.0
7659,0.2,3.28,0.0,3.552713678800501e-15,9.934499999999996,-3.080000000000003,41.10095508845511,0.0,21.79001001758208,0.0,0.0
7660,0.2,3.09,0.0,8.881784197001252e-16,9.500999999999996,-2.8900000000000006,41.099336162177146,0.0,21.76722959183484,0.0,0.0
7661,0.2,3.09,0.0,8.881784197001252e-16,9.067499999999997,-2.8900000000000006,41.09771738069389,0.0,21.74358983418186,0.0,0.0
7662,0.2,3.09,0.0,8.881784197001252e-16,8.633999999999997,-2.8900000000000006,41.09609874399237,0.0,21.71908476622913,0.0,0.0
7663,0.2,3.09,0.0,8.881784197001252e-16,8.200499999999996,-2.8900000000000006,40.94859260946046,0.0,21.693793663664394,0.0,0.0
7664,0.2,3.09,0.0,8.881784197001252e-16,7.766999999999997,-2.8900000000000006,40.946987310287795,0.0,21.667749932958657,0.0,0.0
7665,0.44,3.09,0.0,4.440892098500626e-16,7.369499999999998,-2.6500000000000004,40.94538215469104,0.0,21.640943060807913,0.0,0.0
7666,0.44,3.09,0.0,4.440892098500626e-16,6.971999999999998,-2.6500000000000004,40.943777142657346,0.0,21.613447980723578,0.0,0.0
7667,0.44,3.09,0.0,4.440892098500626e-16,6.574499999999998,-2.6500000000000004,40.94217227417388,0.0,21.585293941542826,0.0,0.0
7668,0.44,3.09,0.0,4.440892098500626e-16,6.176999999999998,-2.6500000000000004,40.9405675492278,0.0,21.55646644902726,0.0,0.0
7669,0.44,3.09,0.0,4.440892098500626e-16,5.779499999999999,-2.6500000000000004,40.93896296780626,0.0,21.5270366249436,0.0,0.0
7670,0.44,3.09,0.0,4.440892098500626e-16,5.381999999999999,-2.6500000000000004,40.93735852989644,0.0,21.4969875683835,0.0,0.0
7671,0.44,3.09,0.0,4.440892098500626e-16,4.984499999999999,-2.6500000000000004,40.77886522967391,0.0,21.4663880967272,0.0,0.0
7672,0.44,3.09,0.0,4.440892098500626e-16,4.586999999999999,-2.6500000000000004,40.77727511070107,0.0,21.435219102616294,0.0,0.0
7673,0.44,3.09,0.0,4.440892098500626e-16,4.1895,-2.6500000000000004,40.77568513394644,0.0,21.403547290755103,0.0,0.0
7674,0.44,3.09,0.0,4.440892098500626e-16,3.792,-2.6500000000000004,40.7740952993973,0.0,21.371351530898014,0.0,0.0
7675,0.44,2.96,0.0,0.0,3.4139999999999997,-2.5199999999999996,40.772505607040934,0.0,21.33869659083485,0.0,0.0
7676,0.44,2.96,0.0,0.0,3.036,-2.5199999999999996,40.770916056864614,0.0,21.30555948572437,0.0,0.0
7677,0.44,2.96,0.0,4.440892098500626e-16,2.658,-2.5200000000000005,40.76932664885563,0.0,21.271960707581083,0.0,0.0
7678,0.44,2.96,0.0,4.440892098500626e-16,2.28,-2.5200000000000005,40.45826425263511,0.0,21.237962377508886,0.0,0.0
7679,0.44,5.72,0.0,8.881784197001252e-16,1.4879999999999998,-5.28,40.456702807803715,0.0,21.203538976464756,0.0,0.0
7680,0.76,5.72,0.0,8.881784197001252e-16,0.7439999999999999,-4.960000000000001,40.45514150262595,0.0,21.168751069965005,0.0,0.0
7681,0.76,5.72,0.0,8.881784197001252e-16,0.0,-4.960000000000001,40.45358033708933,0.0,21.133571649491493,0.0,0.0
7682,0.76,2.83,22.07,0.0,3.0,20.0,40.45201931118135,0.0,21.098017354388105,0.0,0.0
7683,0.76,2.93,22.17,0.0,6.0,20.0,40.45045842488953,0.0,21.06214661682661,0.0,0.0
7684,0.76,2.93,18.38865788941802,0.0,8.432798683412702,16.218657889418022,40.44889767820139,0.0,21.025930385611478,0.0,0.0
7685,0.76,2.93,0.0,1.7763568394002505e-15,8.107298683412704,-2.1700000000000017,40.32010391395236,0.0,20.989425844222993,0.0,0.0
7686,0.76,2.93,0.0,1.7763568394002505e-15,7.781798683412704,-2.1700000000000017,40.318554826005,0.0,20.952602745843517,0.0,0.0
7687,0.76,2.93,0.0,1.7763568394002505e-15,7.4562986834127045,-2.1700000000000017,40.31700587660608,0.0,20.91547462914517,0.0,0.0
7688,0.76,2.93,0.0,1.7763568394002505e-15,7.1307986834127055,-2.1700000000000017,40.31545706574322,0.0,20.878096957406502,0.0,0.0
7689,0.76,2.93,0.0,1.7763568394002505e-15,6.805298683412706,-2.1700000000000017,40.31390839340401,0.0,20.840437836716728,0.0,0.0
7690,0.76,2.93,0.0,1.7763568394002505e-15,6.479798683412706,-2.1700000000000017,40.31235985957609,0.0,20.802509228656266,0.0,0.0
7691,0.76,2.93,0.0,1.7763568394002505e-15,6.154298683412707,-2.1700000000000017,40.31081146424705,0.0,20.764365086438374,0.0,0.0
7692,0.76,2.93,0.0,1.7763568394002505e-15,5.828798683412707,-2.1700000000000017,40.03805568821192,0.0,20.725972070264742,0.0,0.0
7693,0.76,2.93,0.0,1.7763568394002505e-15,5.503298683412707,-2.1700000000000017,40.036531826297214,0.0,20.68734075727849,0.0,0.0
7694,0.76,2.93,0.0,1.7763568394002505e-15,5.177798683412707,-2.1700000000000017,40.03500810067477,0.0,20.648523775094155,0.0,0.0
7695,0.92,2.93,0.0,1.3322676295501878e-15,4.876298683412707,-2.0100000000000016,40.03348451133241,0.0,20.609486514652655,0.0,0.0
7696,0.92,2.93,0.0,1.3322676295501878e-15,4.574798683412707,-2.0100000000000016,40.03196105825793,0.0,20.57028083777992,0.0,0.0
7697,0.92,2.93,0.0,1.3322676295501878e-15,4.2732986834127065,-2.0100000000000016,40.03043774143913,0.0,20.53087140217427,0.0,0.0
7698,0.92,2.93,0.0,1.3322676295501878e-15,3.971798683412707,-2.0100000000000016,40.02891456086385,0.0,20.491266867581864,0.0,0.0
7699,0.92,2.93,0.0,1.3322676295501878e-15,3.670298683412707,-2.0100000000000016,40.0273915165199,0.0,20.451518025709635,0.0,0.0
7700,0.92,2.93,0.0,1.3322676295501878e-15,3.3687986834127073,-2.0100000000000016,40.02586860839508,0.0,20.411588509616976,0.0,0.0
7701,0.92,2.93,0.0,1.3322676295501878e-15,3.0672986834127074,-2.0100000000000016,40.02434583647722,0.0,20.371528497958256,0.0,0.0
7702,0.92,2.95,0.0,1.7763568394002505e-15,2.762798683412707,-2.030000000000002,40.022823200754125,0.0,20.33130103679503,0.0,0.0
7703,0.92,2.95,0.0,8.881784197001252e-16,2.458298683412707,-2.030000000000001,40.021300701213626,0.0,20.29095574273124,0.0,0.0
7704,0.92,2.95,0.0,8.881784197001252e-16,2.153798683412707,-2.030000000000001,40.01977833784354,0.0,20.25045512366516,0.0,0.0
7705,0.92,2.95,0.0,8.881784197001252e-16,1.849298683412707,-2.030000000000001,40.01825611063169,0.0,20.209805780909388,0.0,0.0
7706,0.92,2.95,0.0,8.881784197001252e-16,1.544798683412707,-2.030000000000001,40.016734019565895,0.0,20.16905653522074,0.0,0.0
7707,0.92,2.95,0.0,8.881784197001252e-16,1.240298683412707,-2.030000000000001,40.01521206463397,0.0,20.12816913247386,0.0,0.0
7708,0.92,2.95,0.0,8.881784197001252e-16,0.9357986834127069,-2.030000000000001,40.01369024582375,0.0,20.087191944343722,0.0,0.0
7709,0.92,2.95,0.0,8.881784197001252e-16,0.6312986834127069,-2.030000000000001,40.01216856312306,0.0,20.046086286709112,0.0,0.0
7710,0.85,2.95,0.0,1.3322676295501878e-15,0.3162986834127069,-2.1000000000000014,40.01064701651973,0.0,20.004900119523974,0.0,0.0
7711,0.85,2.95,0.0,1.8405416080113923e-15,0.0,-2.1086578894180477,40.00912560600158,0.0,20.0,3.636313555579207,0.0
7712,0.85,2.95,6.33197619047619,0.0,0.633263392857143,4.221755952380953,40.00760433155644,0.0,20.0,4.292500000000033,0.0
7713,0.85,2.95,0.0,0.0,0.31666508928571435,-2.1106553571428575,40.006083193172145,0.0,20.0,4.475250000000131,0.0
7714,0.85,2.95,0.0,5.204170427930421e-18,0.0,-2.1111005952380957,40.004562190836516,0.0,20.0,4.662250000000146,0.0
7715,0.85,3.01,6.515922619047618,0.0,0.6516580357142856,4.344386904761904,40.0030413245374,0.0,20.0,4.845000000000144,0.0
7716,0.85,3.01,0.0,0.0,0.3258624107142857,-2.171970833333333,40.00152059426261,0.0,20.0,5.0277499999999975,0.0
7717,0.85,3.01,0.0,4.440892098500626e-16,0.0,-2.1724160714285716,40.0,0.0,20.0,5.2147500000000235,0.0
7718,0.85,0.51,0.0,3.539529780383077e-14,0.044304202328501636,0.2953613488566776,40.0,0.03178746066709622,20.0,5.397500000000122,0.0
7719,0.85,0.51,0.0,3.6574909767495e-14,0.08854313679986038,0.29492622980905736,40.0,0.03178746066709622,20.0,5.58025000000012,0.0
7720,0.85,0.05,0.0,3.587408148320037e-14,0.20171680341407625,0.7544911107614389,40.0,0.03178746066709622,20.0,5.76300000000014,0.0
7721,0.85,0.05,0.0,3.680389326632394e-14,0.31482368431400654,0.7540458726662003,40.0,0.03178746066709622,20.0,5.949999999999989,0.0
7722,0.85,0.05,0.0,3.680389326632394e-14,0.4278652973567939,0.753610753618581,40.0,0.03178746066709622,20.0,6.132750000000087,0.0
7723,0.85,0.05,0.0,3.690797667488255e-14,0.5408416425424384,0.7531756345709617,40.0,0.03178746066709622,20.0,6.3155000000001404,0.0
7724,0.85,0.05,0.0,3.71508379615193e-14,0.65375271987094,0.7527405155233424,40.0,0.03178746066709622,20.0,6.498250000000139,0.0
7725,1.12,0.05,0.0,3.531896997088779e-14,0.8070985293422989,1.0223053964757256,40.0,0.03178746066709622,20.0,6.681000000000026,0.0
7726,1.12,0.05,0.0,6.402527139710133,0.0,-5.380656862281992,40.0,0.03178746066709622,20.0,6.863750000000124,0.0
7727,1.12,0.05,0.0,1.0214351583805226,0.0,0.0,40.0,0.03178746066709622,20.0,7.046500000000144,0.0
7728,1.12,0.05,0.0,3.5742242499026133e-14,0.15315000589993016,1.0210000393328678,40.0,0.03178746066709622,20.0,7.2292500000001425,0.0
7729,1.12,0.18,0.0,1.9115649596181532,0.0,-1.0210000393328684,40.0,0.03178746066709622,20.0,7.412000000000063,0.0
7730,1.12,0.18,0.0,0.8901298012376655,0.0,0.0,40.0,0.03178746066709622,20.0,7.594750000000127,0.0
7731,1.12,0.18,0.0,0.8896946821900464,0.0,0.0,40.0,0.03178746066709622,20.0,7.777500000000126,0.0
7732,1.12,0.18,0.0,3.545774784896594e-14,0.13338893447135886,0.8892595631423923,40.0,0.03178746066709622,20.0,7.960250000000002,0.0
7733,1.12,0.18,0.0,1.778084007237201,0.0,-0.8892595631423924,40.0,0.03178746066709622,20.0,8.1430000000001,0.0
7734,1.12,0.18,0.0,3.5617342408755803e-14,0.13325839875707307,0.8883893250471537,40.0,0.03178746066709622,20.0,8.32575000000013,0.0
7735,1.12,0.18,0.0,3.585326480148865e-14,0.2664515296570033,0.8879542059995345,40.0,0.03178746066709622,20.0,8.50850000000013,0.0
7736,1.12,0.18,0.0,3.579775365025739e-14,0.3995809105569335,0.8875292059995346,40.0,0.03178746066709622,20.0,8.687000000000111,0.0
7737,1.12,0.18,0.0,3.597816489175898e-14,0.5326450235997209,0.8870940869519153,40.0,0.03178746066709622,20.0,8.869750000000133,0.0
7738,1.12,0.18,0.0,3.664429870653407e-14,0.6656438687853654,0.886658967904296,40.0,0.03178746066709622,20.0,9.052499999999952,0.0
7739,1.12,0.18,0.0,3.613082055764494e-14,0.7985789639710099,0.8862339679042961,40.0,0.03178746066709622,20.0,9.231000000000122,0.0
7740,1.55,0.18,0.0,3.659572644920672e-14,0.9959487912995115,1.3157988488566765,40.0,0.03178746066709622,20.0,9.41375000000012,0.0
7741,1.55,0.18,0.0,3.6692870963861424e-14,1.1932548686280133,1.3153738488566766,40.0,0.03178746066709622,20.0,9.592250000000035,0.0
7742,1.55,0.18,0.0,3.6692870963861424e-14,1.390495678099372,1.3149387298090573,40.0,0.03178746066709622,20.0,9.775000000000134,0.0
7743,1.55,0.18,0.0,10.584484917138242,0.0,-9.269971187329148,40.0,0.03178746066709622,20.0,9.953500000000126,0.0
7744,1.55,0.18,0.0,3.525651992575263e-14,0.197111791614216,1.31407861076144,40.0,0.03178746066709622,20.0,10.136250000000047,0.0
7745,1.55,0.18,0.0,3.6713687645573145e-14,0.39415983322843196,1.3136536107614383,40.0,0.03178746066709622,20.0,10.314750000000139,0.0
7746,1.55,0.18,0.0,3.6866343311459104e-14,0.5911441248426479,1.3132286107614384,40.0,0.03178746066709622,20.0,10.493250000000032,0.0
7747,1.55,0.18,0.0,3.6866343311459104e-14,0.788063148599721,1.312793491713819,40.0,0.03178746066709622,20.0,10.67600000000013,0.0
7748,1.55,0.18,0.0,3.675532100899659e-14,0.984918422356794,1.3123684917138192,40.0,0.03178746066709622,20.0,10.854500000000133,0.0
7749,1.55,0.18,0.0,3.6692870963861424e-14,1.1817099461138671,1.3119434917138193,40.0,0.03178746066709622,20.0,11.033000000000115,0.0
7750,1.55,0.18,0.0,3.653327640407156e-14,1.3784377198709403,1.3115184917138194,40.0,0.03178746066709622,20.0,11.211500000000141,0.0
7751,1.55,0.05,0.0,10.630678290853458,0.0,-9.189584799139602,40.0,0.03178746066709622,20.0,11.3900000000001,0.0
7752,1.55,0.05,0.0,3.722022690055837e-14,0.216100273757073,1.4406684917138186,40.0,0.03178746066709622,20.0,11.568500000000139,0.0
7753,1.55,0.05,0.0,3.5464686742869844e-14,0.4321367975141461,1.4402434917138205,40.0,0.03178746066709622,20.0,11.747000000000085,0.0
7754,1.55,0.05,0.0,3.700512118953725e-14,0.6481095712712192,1.4398184917138188,40.0,0.03178746066709622,20.0,11.925500000000145,0.0
7755,1.96,0.05,0.0,3.685246552365129e-14,0.9255185950282921,1.849393491713819,40.0,0.03178746066709622,20.0,12.10400000000007,0.0
7756,1.96,0.05,0.0,3.6588787555302815e-14,1.2028638687853652,1.8489684917138192,40.0,0.03178746066709622,20.0,12.28250000000014,0.0
7757,1.96,0.05,0.0,3.617245392106838e-14,1.4801469103995808,1.8485536107614386,40.0,0.03178746066709622,20.0,12.456750000000127,0.0
7758,1.96,0.05,0.0,3.6061431618605866e-14,1.7573662020137968,1.8481286107614388,40.0,0.03178746066709622,20.0,12.63525000000013,0.0
7759,1.96,0.05,0.0,13.563478290853453,0.0,-11.715774680091979,40.0,0.03178746066709622,20.0,12.813750000000113,0.0
7760,1.96,0.05,0.0,3.5839387013680835e-14,0.27709330947135885,1.8472887298090583,40.0,0.03178746066709622,20.0,12.988,0.0
